,RELIANCE,HDFC BANK,ICICI BANK,INFOSYS,HDFC,TCS,ITC,KOTAK,L&T,AXIS BANK,UNILEVER,SBI,AIRTEL,BAJAJ FINANCE,ASIAN PAINTS,M&M,HCL,MARUTI SUZUKI,SUN PHARMA,TITAN,BAJAJ FINSERV,TATA STEEL,ULTRATECH,NTPC,INDUSIND BANK,POWER GRID,NESTLE,TECH MAHINDRA,WIPRO,DR REDDY
30,2021-01-11 08:00:00,2021-01-20 08:00:00,2021-01-17 08:00:00,2021-01-25 08:00:00,2021-01-20 08:00:00,2021-01-12 08:00:00,2021-01-13 08:00:00,2021-02-23 08:00:00,2021-01-29 08:00:00,2021-02-04 08:00:00,2021-01-12 08:00:00,2021-01-08 08:00:00,2021-01-02 08:00:00,2021-02-08 08:00:00,2021-02-08 08:00:00,2021-02-07 08:00:00,2021-02-04 08:00:00,2021-01-04 08:00:00,2021-03-10 08:00:00,2021-01-13 08:00:00,2021-03-08 08:00:00,2021-01-24 08:00:00,2021-06-14 07:00:00,2021-01-26 08:00:00,2021-02-22 08:00:00,2021-01-07 08:00:00,2021-01-13 08:00:00,2021-01-29 08:00:00,2021-01-16 08:00:00,2021-01-26 08:00:00
31,2021-01-11 08:00:00,2021-01-25 08:00:00,2021-01-21 08:00:00,2021-01-29 08:00:00,2021-01-27 08:00:00,2021-01-03 08:00:00,2021-01-11 08:00:00,2021-02-17 08:00:00,2021-01-23 08:00:00,2021-01-31 08:00:00,2021-01-04 08:00:00,2021-01-06 08:00:00,2021-01-05 08:00:00,2021-02-02 08:00:00,2021-02-22 08:00:00,2021-01-30 08:00:00,2021-02-12 08:00:00,2021-01-05 08:00:00,2021-03-12 08:00:00,2021-01-03 08:00:00,2021-03-08 08:00:00,2021-01-23 08:00:00,2021-07-09 07:00:00,2021-01-27 08:00:00,2021-03-05 08:00:00,2021-01-05 08:00:00,2021-01-06 08:00:00,2021-02-05 08:00:00,2021-01-21 08:00:00,2021-01-19 08:00:00
32,2021-01-12 08:00:00,2021-01-20 08:00:00,2021-01-19 08:00:00,2021-01-22 08:00:00,2021-01-18 08:00:00,2021-01-08 08:00:00,2021-01-13 08:00:00,2021-02-25 08:00:00,2021-01-29 08:00:00,2021-02-10 08:00:00,2021-01-11 08:00:00,2021-01-08 08:00:00,2020-12-31 08:00:00,2021-02-12 08:00:00,2021-02-24 08:00:00,2021-02-06 08:00:00,2021-02-03 08:00:00,2021-01-03 08:00:00,2021-03-26 07:00:00,2020-12-30 08:00:00,2021-03-10 08:00:00,2021-01-20 08:00:00,2021-06-30 07:00:00,2021-01-28 08:00:00,2021-03-14 08:00:00,2021-01-13 08:00:00,2021-01-05 08:00:00,2021-02-03 08:00:00,2021-01-27 08:00:00,2021-01-19 08:00:00
33,2020-12-30 08:00:00,2021-01-21 08:00:00,2021-01-15 08:00:00,2021-01-19 08:00:00,2021-01-20 08:00:00,2021-01-26 08:00:00,2021-01-11 08:00:00,2021-02-15 08:00:00,2021-01-19 08:00:00,2021-01-29 08:00:00,2021-01-13 08:00:00,2021-01-06 08:00:00,2021-01-08 08:00:00,2021-02-12 08:00:00,2021-02-17 08:00:00,2021-02-04 12:10:19,2021-02-11 08:00:00,2021-01-07 08:00:00,2021-03-17 07:00:00,2021-01-13 08:00:00,2021-03-03 08:00:00,2021-01-24 08:00:00,2021-07-01 07:00:00,2021-01-17 08:00:00,2021-03-03 08:00:00,2021-01-07 22:13:30,2021-01-06 08:00:00,2021-02-03 08:00:00,2021-01-22 08:00:00,2021-01-18 08:00:00
34,2021-01-12 08:00:00,2021-01-19 08:00:00,2021-01-20 08:00:00,2021-01-18 08:00:00,2021-01-17 08:00:00,2021-01-25 08:00:00,2021-01-11 08:00:00,2021-02-25 08:00:00,2021-01-14 08:00:00,2021-02-03 08:00:00,2021-01-06 08:00:00,2021-01-12 08:00:00,2021-01-09 08:00:00,2021-02-12 08:00:00,2021-02-20 08:00:00,2021-01-29 08:00:00,2021-02-10 08:00:00,2021-01-05 08:00:00,2021-03-25 07:00:00,2021-01-06 08:00:00,2021-03-02 08:00:00,2021-01-24 08:00:00,2021-06-29 07:00:00,2021-01-26 08:00:00,2021-03-15 07:00:00,2020-12-31 08:00:00,2021-01-11 08:00:00,2021-02-16 08:00:00,2021-01-18 08:00:00,2021-01-21 08:00:00
35,2021-01-14 08:00:00,2021-01-22 08:00:00,2021-01-17 08:00:00,2021-01-16 08:00:00,2021-01-21 08:00:00,2021-01-22 08:00:00,2021-01-05 08:00:00,2021-02-22 08:00:00,2021-01-20 08:00:00,2021-01-29 08:00:00,2021-01-09 08:00:00,2021-01-09 08:00:00,2021-01-03 08:00:00,2021-02-08 08:00:00,2021-02-22 08:00:00,2021-02-10 08:00:00,2021-01-29 08:00:00,2021-01-06 08:00:00,2021-03-29 07:00:00,2020-12-30 08:00:00,2021-03-12 08:00:00,2021-01-26 08:00:00,,2021-01-21 07:07:18,2021-03-15 07:00:00,2021-01-12 08:00:00,2021-01-07 08:00:00,2021-02-16 08:00:00,2021-01-29 08:00:00,2021-01-26 08:00:00
36,2020-12-31 08:00:00,2021-01-16 08:00:00,2021-01-23 08:00:00,2021-01-25 08:00:00,2021-01-19 08:00:00,2021-01-27 08:00:00,2021-01-03 08:00:00,2021-02-17 08:00:00,2021-01-25 08:00:00,2021-02-08 08:00:00,2020-12-30 08:00:00,2021-01-03 08:00:00,2021-01-05 07:01:50,2021-02-04 08:00:00,2021-02-19 08:00:00,2021-01-30 08:00:00,2021-02-11 08:00:00,2021-01-04 08:00:00,2021-03-22 07:00:00,2021-01-12 08:00:00,2021-03-06 08:00:00,2021-01-22 08:00:00,,2021-01-27 08:00:00,2021-03-01 08:00:00,2021-01-11 08:00:00,2020-12-30 08:00:00,2021-02-16 08:00:00,2021-01-27 08:00:00,2021-01-28 08:00:00
37,2021-01-02 08:00:00,2021-01-15 08:00:00,2021-01-14 08:00:00,2021-01-27 08:00:00,2021-01-19 08:00:00,2021-01-14 08:00:00,2021-01-06 08:00:00,2021-02-26 08:00:00,2021-01-18 08:00:00,2021-02-09 08:00:00,2021-01-11 08:00:00,2021-01-05 08:00:00,2021-01-09 08:00:00,2021-02-12 08:00:00,2021-02-19 08:00:00,2021-02-11 08:00:00,2021-02-12 08:00:00,2021-01-02 08:00:00,2021-04-05 07:00:00,2021-01-08 08:00:00,2021-03-03 08:00:00,2021-01-26 08:00:00,,2021-01-20 08:00:00,2021-03-22 07:00:00,2021-01-11 08:00:00,2021-01-11 08:00:00,2021-02-22 08:00:00,2021-01-27 08:00:00,2021-01-20 08:00:00
38,2021-01-06 08:00:00,2021-01-23 08:00:00,2021-01-18 08:00:00,2021-01-15 08:00:00,2021-01-22 08:00:00,2021-01-22 08:00:00,2021-01-11 08:00:00,2021-03-10 08:00:00,2021-01-18 08:00:00,2021-02-25 08:00:00,2021-01-06 08:00:00,2021-01-06 08:00:00,2021-01-02 08:00:00,2021-02-04 08:00:00,2021-02-14 08:00:00,2021-02-04 08:00:00,2021-02-03 08:00:00,2021-01-11 08:00:00,2021-04-01 07:00:00,2021-01-10 08:00:00,2021-03-05 08:00:00,2021-01-27 08:00:00,,2021-01-21 08:00:00,2021-03-22 07:00:00,2021-01-07 08:00:00,2021-01-11 08:00:00,2021-02-17 08:00:00,2021-01-19 08:00:00,2021-01-19 08:00:00
39,2021-01-07 08:00:00,2021-01-19 08:00:00,2021-01-15 08:00:00,2021-01-17 08:00:00,2021-01-23 08:00:00,2021-01-18 08:00:00,2021-01-05 08:00:00,2021-03-09 08:00:00,2021-01-25 08:00:00,2021-02-18 08:00:00,2021-01-10 08:00:00,2021-01-05 08:00:00,2021-01-07 08:00:00,2021-02-01 08:00:00,2021-02-18 08:00:00,2021-02-03 08:00:00,2021-01-29 08:00:00,2021-01-12 08:00:00,2021-04-06 07:00:00,2021-01-07 08:00:00,2021-03-26 07:00:00,2021-01-14 08:00:00,,2021-01-28 08:00:00,2021-03-16 07:00:00,2021-01-11 08:00:00,2021-01-11 08:00:00,2021-02-17 08:00:00,2021-01-31 08:00:00,2021-01-21 08:00:00
40,2021-01-09 08:00:00,2021-01-29 08:00:00,2021-01-21 08:00:00,2021-01-27 08:00:00,2021-01-15 08:00:00,2021-01-25 08:00:00,2021-01-14 08:00:00,2021-03-04 08:00:00,2021-01-25 08:00:00,2021-02-16 11:45:34,2021-01-07 08:00:00,2021-01-12 08:00:00,2021-01-04 08:00:00,2021-01-29 08:00:00,2021-03-04 08:00:00,2021-02-07 08:00:00,2021-02-04 08:00:00,2021-01-11 08:00:00,2021-04-11 07:00:00,2021-01-11 08:00:00,2021-03-17 07:00:00,2021-01-24 08:00:00,,2021-01-22 08:00:00,2021-03-20 07:00:00,2021-01-11 08:00:00,2021-01-05 08:00:00,2021-02-27 08:00:00,2021-02-09 08:00:00,2021-01-20 08:00:00
41,2021-01-06 08:00:00,2021-01-28 08:00:00,2021-01-20 08:00:00,2021-01-28 08:00:00,2021-01-19 08:00:00,2021-01-20 08:00:00,2021-01-10 08:00:00,2021-03-02 08:00:00,2021-01-21 08:00:00,2021-02-17 08:00:00,2021-01-11 08:00:00,2021-01-04 08:00:00,2021-01-04 08:00:00,2021-02-10 08:00:00,2021-03-08 08:00:00,2021-02-03 08:00:00,2021-02-05 08:00:00,2020-12-30 08:00:00,2021-04-06 07:00:00,2021-01-13 08:00:00,2021-03-27 07:00:00,2021-01-21 08:00:00,,2021-01-28 08:00:00,2021-03-22 07:00:00,2021-01-05 08:00:00,2021-01-07 08:00:00,2021-02-22 08:00:00,2021-02-08 08:00:00,2021-01-23 08:00:00
42,2021-01-04 08:00:00,2021-01-23 08:00:00,2021-01-15 08:00:00,2021-01-27 08:00:00,2021-01-28 08:00:00,2021-01-27 08:00:00,2021-01-12 08:00:00,2021-03-08 08:00:00,2021-01-21 08:00:00,2021-02-25 08:00:00,2021-01-10 08:00:00,2021-01-11 08:00:00,2020-12-30 08:00:00,2021-02-22 08:00:00,2021-03-06 08:00:00,2021-02-07 08:00:00,2021-02-24 08:00:00,2021-01-12 08:00:00,2021-04-05 07:00:00,2021-01-08 08:00:00,2021-03-15 07:00:00,2021-01-18 08:00:00,,2021-01-23 08:00:00,2021-03-17 07:00:00,2021-01-11 08:00:00,2021-01-13 08:00:00,2021-02-24 08:00:00,2021-01-31 08:00:00,2021-02-03 08:00:00
43,2021-01-06 08:00:00,2021-01-19 08:00:00,2021-01-28 08:00:00,2021-01-29 08:00:00,2021-01-22 08:00:00,2021-01-15 08:00:00,2021-01-08 08:00:00,2021-03-01 08:00:00,2021-01-20 08:00:00,2021-02-22 08:00:00,2021-01-20 08:00:00,2021-01-07 08:00:00,2021-01-06 08:00:00,2021-02-17 08:00:00,2021-03-13 08:00:00,2021-02-03 08:00:00,2021-02-16 08:00:00,2021-01-12 08:00:00,2021-04-07 07:00:00,2021-01-03 08:00:00,2021-03-26 07:00:00,2021-01-15 08:00:00,,2021-01-20 08:00:00,2021-03-19 07:00:00,2021-01-07 08:00:00,2021-01-12 08:00:00,2021-02-24 08:00:00,2021-01-31 08:00:00,2021-02-02 08:00:00
44,2020-12-31 08:00:00,2021-01-22 08:00:00,2021-01-18 08:00:00,2021-01-18 08:00:00,2021-01-29 08:00:00,2021-01-15 08:00:00,2021-01-04 08:00:00,2021-03-13 18:26:49,2021-01-27 08:00:00,2021-02-24 08:00:00,2021-01-17 08:00:00,2021-01-06 08:00:00,2021-01-05 08:00:00,2021-02-16 08:00:00,2021-03-09 08:00:00,2021-02-03 08:00:00,2021-02-16 08:00:00,2021-01-01 08:00:00,2021-03-31 07:00:00,2021-01-13 08:00:00,2021-03-19 07:00:00,2021-01-27 08:00:00,,2021-01-20 08:00:00,2021-03-17 07:00:00,2021-01-11 08:00:00,2021-01-11 08:00:00,2021-02-21 08:00:00,2021-02-09 08:00:00,2021-02-09 08:00:00
45,2021-01-08 08:00:00,2021-01-17 08:00:00,2021-01-20 08:00:00,2021-01-15 08:00:00,2021-01-23 08:00:00,2021-01-22 08:00:00,2021-01-06 08:00:00,2021-03-10 08:00:00,2021-01-15 08:00:00,2021-02-22 08:00:00,2021-01-25 08:00:00,2021-01-05 08:00:00,2021-01-21 08:00:00,2021-02-23 08:00:00,2021-03-26 07:00:00,2021-02-03 08:00:00,2021-02-20 08:00:00,2021-01-11 08:00:00,2021-04-08 07:00:00,2021-01-06 08:00:00,2021-03-24 07:00:00,2021-01-23 08:00:00,,2021-01-28 08:00:00,2021-04-05 07:00:00,2021-01-04 08:00:00,2021-01-13 08:00:00,2021-02-23 08:00:00,2021-02-11 08:00:00,2021-01-29 08:00:00
46,2021-01-12 08:00:00,2021-01-15 08:00:00,2021-01-22 08:00:00,2021-01-22 08:00:00,2021-01-15 08:00:00,2021-01-19 08:00:00,2021-01-06 08:00:00,2021-03-08 08:00:00,2021-01-23 08:00:00,2021-02-24 08:00:00,2021-01-20 08:00:00,2021-01-03 08:00:00,2021-01-20 08:00:00,2021-02-25 08:00:00,2021-03-18 07:00:00,2021-02-05 08:00:00,2021-02-17 08:00:00,2020-12-31 08:00:00,2021-04-13 07:00:00,2021-01-03 08:00:00,2021-03-22 07:00:00,2021-01-19 08:00:00,,2021-01-28 08:00:00,2021-04-07 07:00:00,2021-01-11 08:00:00,2021-01-08 08:00:00,2021-03-15 07:00:00,2021-01-30 08:00:00,2021-02-12 08:00:00
47,2020-12-31 08:00:00,2021-01-22 08:00:00,2021-01-15 08:00:00,2021-01-28 08:00:00,2021-01-22 08:00:00,2021-01-14 08:00:00,2021-01-10 08:00:00,2021-03-15 07:00:00,2021-01-25 08:00:00,2021-02-21 08:00:00,2021-01-24 08:00:00,2020-12-31 08:00:00,2021-01-28 08:00:00,2021-02-18 08:00:00,2021-03-25 07:00:00,2021-02-07 08:00:00,2021-02-15 08:00:00,2021-01-14 08:00:00,2021-04-07 07:00:00,2021-01-01 08:00:00,2021-03-15 07:00:00,2021-01-22 08:00:00,,2021-01-21 08:00:00,2021-04-12 07:00:00,2021-01-13 08:00:00,2021-01-02 08:00:00,2021-03-15 07:00:00,2021-02-02 08:00:00,2021-02-02 08:00:00
48,2021-01-03 08:00:00,2021-01-17 08:00:00,2021-01-18 08:00:00,2021-01-27 08:00:00,2021-01-22 08:00:00,2021-01-14 08:00:00,2021-01-02 10:56:30,2021-03-08 08:00:00,2021-01-27 08:00:00,2021-02-15 08:00:00,2021-01-14 08:00:00,2021-01-13 08:00:00,2021-01-25 08:00:00,2021-02-13 08:00:00,2021-03-16 07:00:00,2021-02-03 08:00:00,2021-02-16 08:00:00,2021-01-08 08:00:00,2021-04-06 07:00:00,2021-01-11 08:00:00,2021-03-26 07:00:00,2021-01-19 08:00:00,,2021-01-16 08:00:00,2021-04-13 07:00:00,2021-01-11 08:00:00,2021-01-02 08:00:00,2021-03-02 08:00:00,2021-02-25 08:00:00,2021-01-30 08:00:00
49,2021-01-06 08:00:00,2021-01-16 08:00:00,2021-01-15 08:00:00,2021-01-22 08:00:00,2021-01-17 08:00:00,2021-01-18 08:00:00,2020-12-30 08:00:00,2021-03-05 08:00:00,2021-01-15 08:00:00,2021-02-24 08:00:00,2021-01-25 08:00:00,2021-01-07 08:00:00,2021-01-20 08:00:00,2021-02-20 08:00:00,2021-03-17 07:00:00,2021-02-09 08:00:00,2021-02-19 08:00:00,2021-01-12 08:00:00,2021-03-31 07:00:00,2021-01-13 08:00:00,2021-03-17 07:00:00,2021-01-25 08:00:00,,2021-02-01 08:00:00,2021-04-01 07:00:00,2021-01-08 08:00:00,2021-01-07 08:00:00,2021-03-10 08:00:00,2021-02-25 08:00:00,2021-02-04 08:00:00
50,2021-01-09 08:00:00,2021-01-19 08:00:00,2021-01-22 08:00:00,2021-01-15 08:00:00,2021-01-21 08:00:00,2021-01-20 08:00:00,2021-01-28 08:00:00,2021-03-05 08:00:00,2021-01-15 08:00:00,2021-02-24 08:00:00,2021-01-25 08:00:00,2021-01-01 08:00:00,2021-01-15 08:00:00,2021-02-18 08:00:00,2021-03-25 07:00:00,2021-02-07 08:00:00,2021-02-18 08:00:00,2021-01-09 08:00:00,2021-04-01 07:00:00,2021-01-09 08:00:00,2021-03-16 07:00:00,2021-01-27 08:00:00,,2021-02-09 08:00:00,2021-04-08 07:00:00,2021-01-07 08:00:00,2021-01-11 08:00:00,2021-03-10 08:00:00,2021-02-15 08:00:00,2021-02-04 08:00:00
51,2021-01-13 08:00:00,2021-01-15 08:00:00,2021-01-23 08:00:00,2021-01-25 08:00:00,2021-01-28 08:00:00,2021-01-15 08:00:00,2021-01-28 08:00:00,2021-03-05 08:00:00,2021-01-17 08:00:00,2021-02-15 08:00:00,2021-01-24 08:00:00,2020-12-30 08:00:00,2021-01-14 08:00:00,2021-02-25 08:00:00,2021-03-19 07:00:00,2021-02-01 08:00:00,2021-02-24 08:00:00,2021-01-09 08:00:00,2021-03-31 07:00:00,2021-01-13 08:00:00,2021-04-07 07:00:00,2021-01-21 08:00:00,,2021-02-07 08:00:00,2021-04-17 07:00:00,2021-01-12 08:00:00,2021-01-11 08:00:00,2021-03-09 08:00:00,2021-02-25 08:00:00,2021-01-29 08:00:00
52,2021-01-06 08:00:00,2021-01-20 08:00:00,2021-01-28 11:01:38,2021-01-18 08:00:00,2021-01-21 08:00:00,2021-01-28 08:00:00,2021-01-20 08:00:00,2021-03-11 08:00:00,2021-01-29 08:00:00,2021-02-18 08:00:00,2021-01-22 08:00:00,2021-01-03 08:00:00,2021-01-16 08:00:00,2021-02-20 08:00:00,2021-03-26 07:00:00,2021-02-25 08:00:00,2021-02-22 08:00:00,2021-01-11 08:00:00,2021-04-18 07:00:00,2021-01-13 08:00:00,2021-04-06 07:00:00,2021-01-27 08:00:00,,2021-01-29 08:00:00,2021-04-20 07:00:00,2021-01-06 08:00:00,2021-01-11 08:00:00,2021-03-07 08:00:00,2021-02-26 08:00:00,2021-02-11 08:00:00
53,2021-01-07 08:00:00,2021-01-18 08:00:00,2021-01-24 08:00:00,2021-01-19 08:00:00,2021-01-19 08:00:00,2021-01-14 08:00:00,2021-01-17 08:00:00,2021-03-08 08:00:00,2021-01-23 08:00:00,2021-02-17 08:00:00,2021-01-18 08:00:00,2021-01-12 08:00:00,2021-01-28 08:00:00,2021-02-23 08:00:00,2021-03-17 07:00:00,2021-02-25 08:00:00,2021-02-26 08:00:00,2021-01-06 08:00:00,2021-04-25 07:00:00,2021-01-07 08:00:00,2021-04-10 07:00:00,2021-01-14 08:00:00,,2021-02-09 08:00:00,2021-04-17 07:00:00,2021-01-05 08:00:00,2021-01-08 08:00:00,2021-03-15 07:00:00,2021-02-22 08:00:00,2021-02-08 08:00:00
54,2021-01-12 08:00:00,2021-01-21 08:00:00,2021-01-31 08:00:00,2021-02-12 08:00:00,2021-01-28 08:00:00,2021-01-14 08:00:00,2021-01-14 08:00:00,2021-03-07 08:00:00,2021-01-14 08:00:00,2021-02-19 08:00:00,2021-01-19 08:00:00,2021-01-01 08:00:00,2021-01-23 08:00:00,2021-02-13 08:00:00,2021-03-19 07:00:00,2021-02-22 08:00:00,2021-02-17 08:00:00,2021-01-13 08:00:00,2021-04-15 07:00:00,2021-01-03 08:00:00,2021-04-07 07:00:00,2021-01-26 08:00:00,,2021-02-07 08:00:00,2021-04-16 07:00:00,2021-01-13 08:00:00,2021-01-07 08:00:00,2021-03-03 15:50:43,2021-02-15 08:00:00,2021-02-12 08:00:00
55,2021-01-12 08:00:00,2021-01-14 08:00:00,2021-02-05 08:00:00,2021-02-12 08:00:00,2021-01-21 08:00:00,2021-01-25 08:00:00,2021-01-14 08:00:00,2021-03-15 07:00:00,2021-02-04 08:00:00,2021-02-16 08:00:00,2021-01-20 08:00:00,2021-01-12 08:00:00,2021-01-22 08:00:00,2021-02-18 08:00:00,2021-04-08 07:00:00,2021-02-26 08:00:00,2021-02-21 08:00:00,2021-01-07 08:00:00,2021-04-19 07:00:00,2021-01-10 08:00:00,2021-04-06 07:00:00,2021-01-25 08:00:00,,2021-02-03 08:00:00,2021-04-25 07:00:00,2021-01-06 08:00:00,2021-01-12 08:00:00,2021-03-03 08:00:00,2021-02-15 08:00:00,2021-02-10 08:00:00
56,2021-01-10 08:00:00,2021-01-18 08:00:00,2021-01-30 08:00:00,2021-02-11 08:00:00,2021-01-16 08:00:00,2021-01-28 08:00:00,2021-01-27 08:00:00,2021-03-02 08:00:00,2021-02-03 08:00:00,2021-02-24 08:00:00,2021-01-27 08:00:00,2020-12-30 08:00:00,2021-01-29 08:00:00,2021-02-24 08:00:00,2021-04-08 07:00:00,2021-02-15 08:00:00,2021-02-19 08:00:00,2021-01-10 08:00:00,2021-04-17 07:00:00,2021-01-01 08:00:00,2021-04-05 07:00:00,2021-01-27 08:00:00,,2021-02-10 08:00:00,2021-04-20 07:00:00,2020-12-31 08:00:00,2021-01-06 08:00:00,2021-03-05 08:00:00,2021-02-18 08:00:00,2021-02-01 08:00:00
57,2021-01-07 08:00:00,2021-01-15 08:00:00,2021-01-29 08:00:00,2021-02-02 08:00:00,2021-01-15 08:00:00,2021-01-18 08:00:00,2021-01-25 08:00:00,2021-03-01 08:00:00,2021-01-29 08:00:00,2021-02-17 08:00:00,2021-01-25 08:00:00,2021-01-06 08:00:00,2021-01-28 08:00:00,2021-03-10 08:00:00,2021-04-05 07:00:00,2021-02-16 08:00:00,2021-02-14 08:00:00,2021-01-12 08:00:00,2021-04-27 07:00:00,2021-01-09 08:00:00,2021-04-06 07:00:00,2021-01-22 08:00:00,,2021-02-03 08:00:00,2021-04-20 07:00:00,2021-01-11 08:00:00,2021-01-03 08:00:00,2021-03-07 08:00:00,2021-02-23 08:00:00,2021-02-10 08:00:00
58,2021-01-04 08:00:00,2021-01-22 08:00:00,2021-02-12 08:00:00,2021-02-05 08:00:00,2021-01-17 08:00:00,2021-01-22 08:00:00,2021-01-19 08:00:00,2021-03-15 07:00:00,2021-02-01 08:00:00,2021-02-16 08:00:00,2021-01-18 08:00:00,2021-01-12 08:00:00,2021-01-22 08:00:00,2021-03-08 08:00:00,2021-04-08 07:00:00,2021-02-18 08:00:00,2021-02-25 08:00:00,2021-01-04 08:00:00,2021-04-26 07:00:00,2021-01-05 08:00:00,2021-04-01 07:00:00,2021-01-20 08:00:00,,2021-01-31 08:00:00,2021-04-23 07:00:00,2021-01-06 08:00:00,2021-01-04 08:00:00,2021-03-17 07:00:00,2021-02-26 08:00:00,2021-02-13 08:00:00
59,2021-01-09 08:00:00,2021-01-22 08:00:00,2021-01-30 08:00:00,2021-02-11 08:00:00,2021-01-15 08:00:00,2021-01-21 08:00:00,2021-01-26 08:00:00,2021-03-26 07:00:00,2021-02-08 08:00:00,2021-03-03 08:00:00,2021-01-25 08:00:00,2021-01-13 08:00:00,2021-01-17 08:00:00,2021-03-02 08:00:00,2021-04-08 07:00:00,2021-02-15 21:39:06,2021-03-02 08:00:00,2021-01-05 08:00:00,2021-04-15 07:00:00,2020-12-30 08:00:00,2021-03-31 07:00:00,2021-01-27 08:00:00,,2021-02-01 08:00:00,2021-04-22 07:00:00,2021-01-13 08:00:00,2021-01-13 08:00:00,2021-03-15 07:00:00,2021-02-16 08:00:00,2021-02-02 08:00:00
60,2021-01-11 08:00:00,2021-01-28 08:00:00,2021-02-09 08:00:00,2021-02-09 08:00:00,2021-01-20 08:00:00,2021-01-15 08:00:00,2021-01-18 08:00:00,2021-03-17 07:00:00,2021-02-11 08:00:00,2021-03-12 08:00:00,2021-01-20 08:00:00,2021-01-08 08:00:00,2021-01-22 08:00:00,2021-03-09 08:00:00,2021-04-02 07:00:00,2021-02-15 08:00:00,2021-03-02 08:00:00,2021-01-15 08:00:00,2021-04-17 07:00:00,2021-01-07 08:00:00,2021-04-03 07:00:00,2021-01-18 08:00:00,,2021-02-12 08:00:00,2021-05-03 07:00:00,2020-12-31 08:00:00,2021-01-10 08:00:00,2021-03-25 07:00:00,2021-02-21 08:00:00,2021-02-12 08:00:00
61,2021-01-10 08:00:00,2021-01-20 10:10:53,2021-02-04 08:00:00,2021-02-01 08:00:00,2021-01-15 08:00:00,2021-05-05 00:26:07,2021-01-15 08:00:00,2021-03-26 07:00:00,2021-02-08 08:00:00,2021-03-04 08:00:00,2021-01-28 08:00:00,2021-01-08 23:41:28,2021-01-25 08:00:00,2021-03-08 08:00:00,2021-03-31 07:00:00,2021-02-23 08:00:00,2021-03-09 08:00:00,2021-01-20 08:00:00,2021-04-27 07:00:00,2021-01-12 08:00:00,2021-04-12 07:00:00,2021-01-29 08:00:00,,2021-02-03 08:00:00,2021-05-13 07:00:00,2021-01-07 15:36:33,2021-01-11 08:00:00,2021-03-15 07:00:00,2021-02-21 08:00:00,2021-02-01 08:00:00
62,2021-01-05 08:00:00,2021-01-15 08:00:00,2021-02-12 08:00:00,2021-02-11 08:00:00,2021-01-25 08:00:00,2021-01-26 08:00:00,2021-01-26 08:00:00,2021-03-30 07:00:00,2021-02-09 08:00:00,2021-03-14 08:00:00,2021-01-18 08:00:00,2021-01-11 08:00:00,2021-01-24 08:00:00,2021-03-10 08:00:00,2021-03-31 07:00:00,2021-02-25 08:00:00,2021-03-04 08:00:00,2021-01-18 08:00:00,2021-04-23 07:00:00,2021-01-08 08:00:00,2021-04-06 07:00:00,2021-02-10 08:00:00,,2021-02-05 08:00:00,2021-05-01 07:00:00,2021-01-06 08:00:00,2021-01-13 08:00:00,2021-03-16 07:00:00,2021-02-28 08:00:00,2021-02-08 08:00:00
63,2021-01-06 08:00:00,2021-01-20 08:00:00,2021-02-01 08:00:00,2021-02-08 08:00:00,2021-01-22 08:00:00,2021-01-14 08:00:00,2021-01-15 08:00:00,2021-03-17 07:49:41,2021-02-04 08:00:00,2021-03-10 08:00:00,2021-01-21 08:00:00,2021-01-12 08:00:00,2021-01-28 08:00:00,2021-03-03 08:00:00,2021-04-09 07:00:00,2021-02-27 08:00:00,2021-03-09 08:00:00,2021-01-28 08:00:00,2021-04-22 07:00:00,2021-01-10 08:00:00,2021-04-21 07:00:00,2021-02-05 08:00:00,,2021-02-04 08:00:00,2021-05-10 07:00:00,2020-12-30 08:00:00,2021-01-12 08:00:00,2021-03-30 07:00:00,2021-02-19 08:00:00,2021-01-29 08:00:00
64,2021-01-13 08:00:00,2021-01-28 08:00:00,2021-02-01 08:00:00,2021-01-30 08:00:00,2021-01-14 08:00:00,2021-01-28 08:00:00,2021-01-19 08:00:00,2021-03-27 07:00:00,2021-01-30 08:00:00,2021-03-03 08:00:00,2021-01-21 08:00:00,2021-01-06 08:00:00,2021-01-18 08:00:00,2021-03-02 08:00:00,2021-04-07 07:00:00,2021-02-16 08:00:00,2021-03-04 23:54:58,2021-01-22 08:00:00,2021-04-24 07:00:00,2021-01-12 08:00:00,2021-04-27 07:00:00,2021-01-29 08:00:00,,2021-01-29 08:00:00,2021-05-12 07:00:00,2021-01-05 08:00:00,2021-01-14 08:00:00,2021-03-18 07:00:00,2021-02-17 08:00:00,2021-02-10 08:00:00
65,2020-12-30 08:00:00,2021-01-22 06:51:21,2021-02-12 08:00:00,2021-02-09 08:00:00,2021-01-22 06:51:21,2021-01-15 08:00:00,2021-01-19 08:00:00,2021-04-07 07:00:00,2021-01-29 08:00:00,2021-03-11 08:00:00,2021-01-26 08:00:00,2021-01-12 08:00:00,2021-01-28 08:00:00,2021-03-03 08:00:00,2021-03-31 07:00:00,2021-02-25 08:00:00,2021-03-12 08:00:00,2021-01-29 08:00:00,2021-04-21 07:00:00,2021-01-09 08:00:00,2021-04-23 07:00:00,2021-01-30 08:00:00,,2021-02-02 08:00:00,2021-05-05 07:00:00,2021-01-08 08:00:00,2021-01-08 08:00:00,2021-03-18 07:00:00,2021-02-22 08:00:00,2021-02-09 08:00:00
